,presion,temperatura,IWV,ZTD,RMS_ERROR,n
2022-12-04 00:00:00,100822.06579318816,299.7550800081273,50.515929927714936,2.5595144350758856,0.020454652544892895,2.0
2022-12-04 01:00:00,100843.9299389239,299.4622691422262,47.101737636333766,2.5393172132006394,0.007739049384839871,3.0
2022-12-04 02:00:00,100844.24912353318,298.74868675642784,54.025923740620094,2.582412613483281,0.018687681713390483,3.0
2022-12-04 03:00:00,100812.01147799582,297.3987594967026,51.207428675505625,2.565536366039887,0.009481739942024047,3.0
2022-12-04 04:00:00,100751.5259945371,296.9422512175812,47.48586250581696,2.5416078996252685,0.004211398995719833,3.0
2022-12-04 05:00:00,100716.41568751622,297.1566717729261,48.56323883352444,2.5472993954804886,0.0061683795992822045,3.0
2022-12-04 06:00:00,100678.75190362107,296.58142522928574,48.852342112318425,2.54871496707098,0.001582251243904592,3.0
2022-12-04 07:00:00,100691.8384726016,296.35317108972504,48.269388927533306,2.5455909779428154,0.003609125128875959,3.0
2022-12-04 08:00:00,100729.821441106,296.12837534621826,46.82751246704999,2.5377021376341227,0.0010894596058353043,3.0
2022-12-04 09:00:00,100763.0166404712,296.12837534621826,47.6975533443711,2.5438251738094437,0.002166841239811287,3.0
2022-12-04 10:00:00,100850.15403880487,298.08813311012335,47.026033946606695,2.5400675852458416,0.0020096756977469534,3.0
2022-12-04 11:00:00,100931.38652186685,298.665685251133,45.9267063179741,2.534673594408064,0.001051329166578896,3.0
2022-12-04 12:00:00,100972.72092876871,299.3769620395621,47.73664684513571,2.546151246921421,0.0029652287436816383,3.0
2022-12-04 13:00:00,100965.69886736454,299.55218743962894,47.82199789685471,2.5463789431385084,0.0012198854205579968,3.0
2022-12-04 14:00:00,100963.62416740421,300.9413098546322,48.745489644308286,2.550874652155531,0.0014890579244014495,3.0
2022-12-04 15:00:00,100898.35091480629,302.295848309096,48.99107892126522,2.549830078196785,0.002225137562579296,3.0
2022-12-04 16:00:00,100846.6430081028,302.55407521445767,47.40480839802809,2.53882592975073,0.0031345356618208173,3.0
2022-12-04 17:00:00,100710.35117993988,304.4319842717526,47.41833789403203,2.534422201800464,0.0037076286321881817,3.0
2022-12-04 18:00:00,100631.51258144752,303.7944865991411,45.44844466539599,2.5212150621945755,0.004860123571785311,3.0
2022-12-04 19:00:00,100545.65192155098,304.0573246992413,45.32853250289029,2.518379503792977,0.00413254652036472,3.0
2022-12-04 20:00:00,100514.05264523218,301.63760026016087,46.59526222808366,2.527179671070187,0.0018757253750052076,3.0
2022-12-04 21:00:00,100637.25790441457,300.2450194491036,45.868441220975974,2.5265502422985984,0.007676898750833448,3.0
2022-12-04 22:00:00,100658.00490401783,298.67260204324094,41.82902776945204,2.503393129985084,0.0037017818150199737,3.0
2022-12-04 23:00:00,100740.67371782156,298.0108955982518,41.45677198066853,2.5034088108448183,0.0036369215259892543,3.0
2022-12-05 00:00:00,100791.26447839256,298.17344021278745,39.11052758336901,2.4899916297590243,0.01148676460602071,3.0
2022-12-05 01:00:00,100856.69732329513,298.204565777273,43.47673111996506,2.5182893725419633,0.004936943668685751,3.0
2022-12-05 02:00:00,100931.54611417149,297.00796074260626,41.50619856669016,2.508670499127531,0.0018968572992637644,3.0
2022-12-05 03:00:00,100893.88233027635,296.2113768515131,39.89718932186487,2.4984355617492016,0.0023697447533760447,3.0
2022-12-05 04:00:00,100832.43929298979,296.3554766870943,39.7357609076969,2.495969295818452,0.0033653617242664084,3.0
2022-12-05 05:00:00,100797.00980135961,295.9312467711431,39.60727164518845,2.494668012764243,0.0073574863288510565,3.0
2022-12-05 06:00:00,100762.218678948,295.50932245256115,38.47333032475368,2.487147846656887,0.002355971832514998,3.0
2022-12-05 07:00:00,100754.39865602062,295.4136401617352,37.85441122246626,2.4831995148368757,0.0016287797304792705,3.0
2022-12-05 08:00:00,100802.4359397174,295.4055705709427,36.2748357745839,2.4744859365186205,0.0016359316897833784,3.0
2022-12-05 09:00:00,100869.46470766637,295.52546163414627,35.97084795060661,2.474024496541476,0.0009144337532597469,3.0
2022-12-05 10:00:00,100944.15390623808,297.96017245612717,36.64252854675953,2.478351630737954,0.002672073066772365,3.0
2022-12-05 11:00:00,100999.85162055759,298.92506495517927,36.47161060922148,2.4779557832391843,0.0032019243105062883,3.0
2022-12-05 12:00:00,101053.31504261211,299.52336747251263,36.8870524452016,2.4813330345536144,0.0026426193423183986,3.0
2022-12-05 13:00:00,101050.76156573788,300.50670475051913,37.289078317316694,2.4831340488210745,0.0020380525507696025,3.0
2022-12-05 14:00:00,101023.79046625365,301.79899207601187,39.78772079769935,2.4969618736121553,0.006052333844171178,3.0
2022-12-05 15:00:00,100985.00953622602,303.7184018859542,38.97093153668097,2.489902506599732,0.0027133530115406213,3.0
2022-12-05 16:00:00,100918.93832210489,304.17491016507563,45.024792296987336,2.5247854927474864,0.010887361557770009,3.0
2022-12-05 17:00:00,100839.6209466986,304.8838813561354,42.97519030006386,2.510117243589947,0.0056012959345056465,3.0
2022-12-05 18:00:00,100728.06592575496,305.04296757461714,40.64058257082408,2.493418400888017,0.002420128889236438,3.0
2022-12-05 19:00:00,100680.8266035814,305.24701294180016,39.0597696761697,2.482689143148691,0.004668373826938335,3.0
2022-12-05 20:00:00,100639.97097359346,304.51383297836276,41.257183202385505,2.4955277656769392,0.010455881333083013,3.0
2022-12-05 21:00:00,100682.42252662781,303.6561507569831,42.96121528279226,2.5073764509655265,0.004029350847381899,3.0
2022-12-05 22:00:00,100751.5259945371,301.24680150606446,45.46204866056277,2.5258644697030093,0.0021933556206527563,3.0
