,presion,temperatura,IWV,ZTD,RMS_ERROR,n
2022-12-04 00:00:00,101020.43902785619,296.5226324963686,51.97586672855759,2.5140240208975753,0.008290496073418764,2.0
2022-12-04 01:00:00,101109.97031075947,296.19754326729725,55.239820892809796,2.53644,0.00631,1.0
2022-12-04 02:00:00,101120.98217977965,295.9773587185291,50.28975465348339,2.50625,0.00428,1.0
2022-12-04 03:00:00,101067.19957311584,295.7859941368772,53.95809151148409,2.5279594489395953,0.00806860182452378,2.0
2022-12-04 04:00:00,100965.22009045062,295.52546163414627,51.797679383762436,2.5125971699347627,0.0012748511777427324,2.0
2022-12-04 05:00:00,100867.07082309676,295.2372619629838,50.841856738547854,2.5047925491723673,0.006086547549681872,2.0
2022-12-04 06:00:00,100817.43761635359,295.07125895239415,51.90517899945675,2.510455408498358,0.0022235886685737167,2.0
2022-12-04 07:00:00,100816.16087791647,294.95597908392915,48.747096891368194,2.4909302592369174,0.005918368915814644,2.0
2022-12-04 08:00:00,100850.31363110951,295.0447445826472,47.450594476008945,2.4835538989739274,0.0037803402837184395,2.0
2022-12-04 09:00:00,100901.54276089909,295.219969982714,47.95530806268785,2.4876547117406775,0.0034968905214432426,2.0
2022-12-04 10:00:00,100964.42212892741,295.9958034974835,48.02196139364608,2.4888018883565706,0.0035342325263298786,2.0
2022-12-04 11:00:00,101065.76324237407,296.7416642464521,48.800753615328,2.4952072141066175,0.0018334168939972278,2.0
2022-12-04 12:00:00,101091.29801111654,297.81953101659985,48.63050017783527,2.4938303579538417,0.0008978023759660524,2.0
2022-12-04 13:00:00,101109.3319415409,299.2709045605743,49.01913817230242,2.495429280148478,0.0015349447538832222,2.0
2022-12-04 14:00:00,101069.59345768543,299.3077941184831,50.336565676100435,2.5026163538755535,0.0031704713447703605,2.0
2022-12-04 15:00:00,100993.14874376268,299.03227523285176,51.99006753690047,2.5113356793268418,0.0008233088377691078,2.0
2022-12-04 16:00:00,100975.91277486151,299.44267156458716,50.77108360744851,2.5031341028443235,0.00202651984904313,2.0
2022-12-04 17:00:00,100824.30008545313,298.98616328546575,50.0506152738803,2.4958054742050577,0.0039560066537796265,2.0
2022-12-04 18:00:00,100683.06089584637,297.8667957626705,51.16057544693869,2.5005078567533174,0.005863491824726698,2.0
2022-12-04 19:00:00,100644.59915042802,297.37224512695565,49.27411029018686,2.488466322561959,0.009004231400556345,2.0
2022-12-04 20:00:00,100644.9183350373,296.6494403516801,50.63998679942965,2.497509377550385,0.0007712150368267734,2.0
2022-12-04 21:00:00,100666.46329616377,296.44654778318164,51.997660236505574,2.5065416720253015,0.0029404671960715657,2.0
2022-12-04 22:00:00,100717.37324134406,296.1352921383262,50.96544510240998,2.501534554370034,0.005703218315207091,2.0
2022-12-04 23:00:00,100838.66339287077,295.47589129070633,50.68109376525121,2.502973837081076,0.006523993433389881,2.0
2022-12-05 00:00:00,100943.03676010559,295.28106831300045,50.3411100301213,2.5032988534552096,0.0038197041073102225,2.0
2022-12-05 01:00:00,101030.17415843926,295.0090078234231,50.480628914694215,2.506288656258348,0.0013355057361674942,2.0
2022-12-05 02:00:00,101049.64441960539,295.16809404190474,51.40994499674993,2.512338875935698,0.0013003054355988297,2.0
2022-12-05 03:00:00,101031.61048918102,294.94906229182124,50.509278268086035,2.506549074614879,0.00010541370200037405,2.0
2022-12-05 04:00:00,100961.38987513924,294.893727954958,49.42910175764301,2.4983675850891407,0.0007300472867362885,2.0
2022-12-05 05:00:00,100906.96889925687,294.70351617199077,48.73957739460045,2.493064088812159,0.0027124522956060073,2.0
2022-12-05 06:00:00,100869.46470766637,294.6712378088206,48.883510204434785,2.493170722886595,0.0012935164741749816,2.0
2022-12-05 07:00:00,100880.79576129584,294.5190683824468,47.42988121570864,2.48451133489589,0.0019879577816141396,2.0
2022-12-05 08:00:00,100906.49012234295,294.40839970872037,44.90258261114407,2.469450526742301,0.0018742560149853837,2.0
2022-12-05 09:00:00,100980.22176708681,294.55480514167095,44.02535198668932,2.465488852351201,0.004164105677709768,2.0
2022-12-05 10:00:00,101086.66983428196,296.8534857188631,43.316199820894305,2.4617079365901273,0.0017733994848816426,2.0
2022-12-05 11:00:00,101141.40999477362,297.88408774294027,44.27647530853269,2.4680594239758045,0.00110270462695181,2.0
2022-12-05 12:00:00,101159.443925198,298.93774574071045,45.34784662759294,2.474250055427476,0.0035003317202772543,2.0
2022-12-05 13:00:00,101194.39463991424,299.8277063252603,46.47811656533886,2.481261368575011,0.006548866806467218,2.0
2022-12-05 14:00:00,101147.79368695924,300.517079938681,47.640185241458944,2.4868242344635085,0.006946938458766615,2.0
2022-12-05 15:00:00,101078.5306267453,302.31544588673506,46.890050483469835,2.479351912034209,0.0010946959044379697,2.0
2022-12-05 16:00:00,100972.88052107336,302.0848861498051,47.66661363765355,2.481962252587603,0.00023882879718713478,2.0
2022-12-05 17:00:00,100954.68699834435,301.0819512941595,48.45242877644583,2.487147172854774,0.001734453215180299,2.0
2022-12-05 18:00:00,100929.31182190652,299.42422678563275,49.255520014337755,2.4928461603206133,0.0015175960691997514,2.0
2022-12-05 19:00:00,100845.36626966567,300.213893884618,47.69522787878858,2.4808345366172224,0.0012484134469736429,2.0
2022-12-05 20:00:00,100789.66855534616,298.51005742870524,48.90279886088204,2.488395711418403,0.0023305460154456523,2.0
2022-12-05 21:00:00,100847.9197465399,297.75382149157485,49.60551429582565,2.4946057935017394,0.001975886542751497,2.0
2022-12-05 22:00:00,100958.51721365571,297.18779733741167,48.54072550658907,2.490909283874486,0.005084680010606474,2.0
