,presion,temperatura,IWV,ZTD,RMS_ERROR,n
2022-11-27 00:00:00,101561.49441121268,289.52060568268456,33.564661714859646,2.3676107070974264,0.006582585286101323,3.0
2022-11-27 01:00:00,101565.62102967208,289.03893629675434,31.903030574700125,2.3575,0.0014899999999999913,2.0
2022-11-27 02:00:00,101520.76648120032,288.5561722076743,30.61699190797755,2.3486951479366724,0.0028079966410383575,2.0
2022-11-27 03:00:00,101515.92218996536,287.56437115391805,31.193226245608244,2.3527790226244347,0.001035935804701192,2.0
2022-11-27 04:00:00,101440.5665485328,286.7991736521789,31.720396677571667,2.3549496050394962,0.002520503848845418,2.0
2022-11-27 05:00:00,101435.0045845223,286.2430644520595,31.51003838439276,2.3538086011656953,0.004258539933443144,2.0
2022-11-27 06:00:00,101391.04712701998,286.19051870086713,31.41959016446921,2.3523298122433016,0.0010701819771230382,2.0
2022-11-27 07:00:00,101389.07352688722,286.3492506575941,31.054252770198435,2.3498768066443727,0.0012600690713737907,2.0
2022-11-27 08:00:00,101372.38763485572,286.4280692843827,29.744492092646766,2.3411559793869774,0.0006753259469899805,2.0
2022-11-27 09:00:00,101458.50836792152,287.5205830279244,30.570510263409375,2.3476393645372604,0.0018301024521330225,2.0
2022-11-27 10:00:00,101524.17542688418,290.6985062719139,27.87882119597087,2.33042483665741,0.0018308312304430804,2.0
2022-11-27 11:00:00,101525.07251785361,292.5025770628525,28.7771381570577,2.335185315649867,0.0011538912973759873,2.0
2022-11-27 12:00:00,101468.73520497307,294.0461085041288,29.84042981787888,2.3398423066696212,0.00391086619406277,2.0
2022-11-27 13:00:00,101416.88334693972,295.71990962023625,30.789713576348902,2.343770991257796,0.003490894209417497,2.0
2022-11-27 14:00:00,101333.9921413639,297.4780028788815,29.951008238144652,2.33593,0.0007599999999998719,2.0
2022-11-27 15:00:00,101259.35417270688,299.01715550755847,31.221922744490513,2.341376462107209,0.005373967491687512,2.0
2022-11-27 16:00:00,101186.51038598875,299.6630303659649,32.70755027546993,2.3485978804180756,0.009337851885755397,2.0
2022-11-27 17:00:00,101089.44514309586,298.45009927594066,35.646354154630544,2.3652618619796226,0.00037501312933269304,2.0
2022-11-27 18:00:00,101100.03081653519,296.0614570029868,35.36947313747425,2.365202618207481,0.003529472089084813,2.0
2022-11-27 19:00:00,101242.30944428762,293.8435884214081,36.29176716267183,2.3752981123719903,0.0016204482567791498,2.0
2022-11-27 20:00:00,101203.19627802024,293.40351775517195,37.15548109718516,2.3801243997702466,0.0007204133180252637,2.0
2022-11-27 21:00:00,101204.63162357133,292.87149202434904,38.39182054020551,2.388211181744406,0.0004891807127709962,2.0
2022-11-27 22:00:00,101327.71250457785,292.029665302121,34.907371416093696,2.3695820549601767,0.000870036277207834,2.0
2022-11-27 23:00:00,101344.936651191,290.7488626168066,34.501218395236734,2.3681731576001397,0.009210734965386278,2.0
2022-11-28 00:00:00,101346.91025132377,291.3202976610238,35.77859979994725,2.375879660326845,0.0033634363260318387,2.0
2022-11-28 01:00:00,101364.13439793693,290.90431046408406,36.14707728491086,2.37881631427285,0.00034027532841432657,2.0
2022-11-28 02:00:00,101303.31163020921,290.61859294197546,36.77942010870939,2.3816763293483296,0.009305253390338112,2.0
2022-11-28 03:00:00,101214.32020604124,289.72859928115446,34.65815753216176,2.367002752676283,0.0034054593807905952,2.0
2022-11-28 04:00:00,101152.95918373187,289.56986732442743,35.15084563485246,2.3688998419465115,0.006115245918121224,2.0
2022-11-28 05:00:00,101114.56369024004,290.01212739696336,36.398191808728036,2.37566,0.0018700000000000383,2.0
2022-11-28 06:00:00,101055.17626806343,290.11502949304844,38.0192289782377,2.3845291787524796,0.0016850742748831236,2.0
2022-11-28 07:00:00,101038.49037603193,289.6016137157728,40.33540152045268,2.399104656637616,0.010625943787022292,2.0
2022-11-28 08:00:00,101049.07604947126,289.3750101637557,38.89067284566809,2.3903843659043655,0.0022446473028837717,2.0
2022-11-28 09:00:00,101103.26034402516,290.2004163387361,40.56739423586248,2.4015160590358886,0.0044551892041111985,2.0
2022-11-28 10:00:00,101126.2258728427,292.1654084927013,39.44352629398855,2.3935909861704805,0.00425556296922072,2.0
2022-11-28 11:00:00,101113.48718107672,293.0488339346233,36.45445524348053,2.374072651646447,0.0010536269429301916,2.0
2022-11-28 12:00:00,101068.09437802329,294.3077425569409,36.956263189930986,2.375442943681968,0.002831338694417997,2.0
2022-11-28 13:00:00,101041.89932171578,295.2075885461105,37.97612748418527,2.3806457864906645,0.0030563690699660926,2.0
2022-11-28 14:00:00,100924.55982291365,296.49495945032396,37.13994251168622,2.372160050264651,0.0009579365651382929,2.0
2022-11-28 15:00:00,100805.78497856042,296.9317460071107,39.653378465678905,2.384879824902724,0.001657702699755163,2.0
2022-11-28 16:00:00,100742.2709379244,295.2579448910032,42.55457346409361,2.402642644095919,0.0019850784151061677,2.0
2022-11-28 17:00:00,100817.08832477531,292.8101886479579,39.5809561412028,2.387447535884422,0.011866987030809524,2.0
2022-11-28 18:00:00,100848.30709051166,291.9530360816321,41.23545622032097,2.3990484927188622,0.0005503438598431952,2.0
2022-11-28 19:00:00,100783.17828613066,291.1068305468047,42.79236615349625,2.408035705142215,0.0015523676663090926,2.0
2022-11-28 20:00:00,100759.31566634368,291.46370377365304,38.43478930734356,2.3799596140363692,0.00013507882636303617,2.0
2022-11-28 21:00:00,100776.18097656906,291.3564228649686,38.3179465673492,2.3796568191816982,0.0044924249949150645,2.0
2022-11-28 22:00:00,100856.20149104268,289.76034567249985,38.91330304844945,2.3861695007173602,0.002064718007415005,2.0
