,presion,temperatura,IWV,ZTD,RMS_ERROR,n
2022-11-27 00:00:00,100974.97633539591,298.66685049960927,29.09639309579227,2.31765282110108,0.00015902851542822148,2.0
2022-11-27 02:00:00,101085.31852463644,298.25524211526886,27.592465735243948,2.31094,0.00103,1.0
2022-11-27 03:00:00,101070.96506912548,296.839790942524,28.988535149466834,2.31991,0.00092,1.0
2022-11-27 04:00:00,101037.23444867472,296.1764008337201,28.404958325198457,2.31591,0.00091,1.0
2022-11-27 05:00:00,101045.12884920575,295.37836223748576,26.27539625594512,2.30326,0.00082,1.0
2022-11-27 06:00:00,101013.19241069385,294.7105933160825,24.655214140042734,2.29282,0.00077,1.0
2022-11-27 07:00:00,100971.74680790595,294.5934600790495,24.01272578590583,2.288,0.00083,1.0
2022-11-27 08:00:00,100986.10026341691,294.25081799314916,24.51861979024488,2.29159,0.00084,1.0
2022-11-27 09:00:00,101005.29801016282,293.64982596388626,23.333936079642704,2.28487,0.0007,1.0
2022-11-27 10:00:00,101089.44514309586,296.3471745250954,24.30560766923529,2.29159,0.00066,1.0
2022-11-27 11:00:00,101181.12784017214,298.2738520688162,23.08672531248138,2.28525,0.00074,1.0
2022-11-27 12:00:00,101183.81911308043,299.9706419510703,23.523475395055844,2.28733,0.00083,1.0
2022-11-27 13:00:00,101130.89074588376,301.55358270574095,24.841444680848642,2.29363,0.00095,1.0
2022-11-27 14:00:00,101124.07285451605,302.40307235001785,22.925877063905,2.28149,0.00085,1.0
2022-11-27 15:00:00,101058.94405013505,304.8256504206168,23.662271487187404,2.28366,0.00087,1.0
2022-11-27 16:00:00,100968.51728041598,305.4233583404302,27.846317007883005,2.30676,0.00088,1.0
2022-11-27 17:00:00,100871.4520375231,305.9247323830575,27.726793500995328,2.30376,0.00073,1.0
2022-11-27 18:00:00,100733.30002823006,306.01668744764424,26.471266619648507,2.29323,0.00077,1.0
2022-11-27 19:00:00,100716.61413619856,306.02763447914265,24.77590177233551,2.28266,0.00082,1.0
2022-11-27 20:00:00,100648.97347710315,305.50327167036863,27.997917307146732,2.30087,0.00082,1.0
2022-11-27 21:00:00,100620.62540246898,303.9433196818447,27.88347157831533,2.30028,0.00077,1.0
2022-11-27 22:00:00,100693.64860738102,300.71941890556184,23.761405749093054,2.27811,0.00091,1.0
2022-11-27 23:00:00,100715.71704522913,299.4681732052931,22.040641395499108,2.26852,0.00102,1.0
2022-11-28 00:00:00,100784.61363168176,300.98762117727296,29.92961476844061,2.31759,0.00276,1.0
2022-11-28 01:00:00,100873.9638922375,300.0450817652595,22.87525684967928,2.27677,0.00469,1.0
2022-11-28 02:00:00,100891.00862065678,298.6022630137686,23.202576309002445,2.27969,0.00166,1.0
