,presion,temperatura,IWV,ZTD,RMS_ERROR,n
2022-11-27 00:00:00,101366.64625265134,293.575386149697,48.109366611374185,2.5997817077986176,0.0018768491124252287,2.0
2022-11-27 01:00:00,101460.48196805427,293.41774889611986,47.058244982108356,2.59549,0.00059,1.0
2022-11-27 02:00:00,101505.51593471992,293.8665771875548,45.93204531136699,2.58914,0.00055,1.0
2022-11-27 03:00:00,101550.72931957945,292.8014310227592,45.80306125960882,2.5902,0.00056,1.0
2022-11-27 04:00:00,101544.98793737507,292.2540794478385,46.23781956434343,2.59322,0.00052,1.0
2022-11-27 05:00:00,101489.36829727008,292.24751122893946,45.824668462856906,2.58938,0.00053,1.0
2022-11-27 06:00:00,101447.02560351274,291.8972062209902,47.574847884231,2.59965,0.00054,1.0
2022-11-27 07:00:00,101406.83592808204,291.86436512649493,44.74931904362224,2.58108,0.00046,1.0
2022-11-27 08:00:00,101394.09723631605,291.9420890501337,43.478754709542386,2.57278,0.00051,1.0
2022-11-27 09:00:00,101399.30036393879,291.4100633193108,44.17469584411297,2.57766,0.00044,1.0
2022-11-27 10:00:00,101388.17643591779,292.00120302022515,43.49773886645338,2.57272,0.00048,1.0
2022-11-27 11:00:00,101435.36342091009,292.34931862187466,42.70434360207287,2.56857,0.0005,1.0
2022-11-27 12:00:00,101514.30742622039,292.7258965054201,42.380172569240955,2.56806,0.00043,1.0
2022-11-27 13:00:00,101601.86350483727,292.457694233709,42.14932548122219,2.5688,0.00044,1.0
2022-11-27 14:00:00,101660.71267243222,292.8528820708017,42.44915185813734,2.57172,0.00045,1.0
2022-11-27 15:00:00,101692.64911094411,293.5972802126938,42.899892710348155,2.57471,0.00047,1.0
2022-11-27 16:00:00,101634.33819793082,293.7603909820202,43.30669601425817,2.5758,0.00047,1.0
2022-11-27 17:00:00,101620.70241519541,295.2743654382508,43.019108016154675,2.57259,0.00048,1.0
2022-11-27 18:00:00,101505.33651652603,295.61043930525216,42.85814599555559,2.56873,0.00055,1.0
2022-11-27 19:00:00,101389.07352688722,295.62138633675056,43.97135593647254,2.57298,0.00055,1.0
2022-11-27 20:00:00,101330.40377748616,294.7784649113727,44.21487209915428,2.57379,0.00052,1.0
2022-11-27 21:00:00,101286.08748359606,293.70565582452815,44.39889043531607,2.57474,0.00051,1.0
2022-11-27 22:00:00,101307.79708505639,292.85945028970076,43.963552757715355,2.5731599999999997,0.00051,1.0
2022-11-27 23:00:00,101375.25832595793,292.97548882358393,45.39578878780296,2.58354,0.0006,1.0
2022-11-28 00:00:00,101407.01534627593,292.6383202534328,46.700059504500004,2.59267,0.00094,1.0
2022-11-28 01:00:00,101475.73251453467,293.19990296930143,46.86229705107019,2.59479,0.00079,1.0
2022-11-28 02:00:00,101533.68459116018,293.8665771875548,46.775607076853426,2.59503,0.00088,1.0
2022-11-28 03:00:00,101599.88990470451,292.94374243223854,47.158197407789565,2.59966,0.00095,1.0
2022-11-28 04:00:00,101565.80044786597,292.87806024324806,47.01083829615869,2.59802,0.00102,1.0
2022-11-28 05:00:00,101549.29397402836,292.85178736765187,46.85276396247658,2.59668,0.00069,1.0
2022-11-28 06:00:00,101507.31011665879,291.75161070206127,47.207855163564794,2.59884,0.00056,1.0
2022-11-28 07:00:00,101468.73520497307,291.50968130594634,46.667963315339776,2.59478,0.00052,1.0
2022-11-28 08:00:00,101429.98087509348,291.52500715004413,46.73209166765904,2.59429,0.00062,1.0
2022-11-28 09:00:00,101399.1209457449,291.3509493492193,47.12124697900783,2.59617,0.00056,1.0
2022-11-28 10:00:00,101466.76160484031,292.2726894013858,46.517708545038914,2.59318,0.00062,1.0
2022-11-28 11:00:00,101487.21527894343,292.3022463864315,45.66664789663309,2.5883,0.00059,1.0
2022-11-28 12:00:00,101527.58437256803,292.36245505967275,45.77566931737379,2.58985,0.00049,1.0
2022-11-28 13:00:00,101551.08815596723,291.4713666957019,45.265176766586194,2.58789,0.00051,1.0
2022-11-28 14:00:00,101591.81608597959,293.6279319008894,45.494421097170274,2.5885600000000006,0.00054,1.0
2022-11-28 15:00:00,101545.16735556896,294.81240070901777,45.08987035712221,2.58407,0.00052,1.0
2022-11-28 16:00:00,101510.0013895671,295.2973542043975,45.338163919727755,2.58444,0.00051,1.0
2022-11-28 17:00:00,101440.20771214503,297.1495919339291,44.72886976755025,2.57768,0.00055,1.0
2022-11-28 18:00:00,101356.41941559978,297.4977075355787,45.889397630768144,2.58267,0.00061,1.0
2022-11-28 19:00:00,101272.27228266676,297.2295052638675,46.44437753700027,2.58439,0.00057,1.0
2022-11-28 20:00:00,101212.88486049014,296.22128366286364,45.875102263299546,2.58031,0.00053,1.0
2022-11-28 21:00:00,101198.71082317307,295.95855490690167,46.20762739723353,2.58225,0.00054,1.0
2022-11-28 22:00:00,101214.32020604124,293.7998002954145,47.21301155340085,2.59056,0.00059,1.0
2022-11-28 23:00:00,101266.88973685015,293.76367509146974,47.0938366293479,2.59104,0.00067,1.0
2022-11-29 00:00:00,101353.90756088536,293.67172002688307,48.340056307148394,2.60085,0.00104,1.0
2022-11-29 01:00:00,101484.16516964736,293.548018570951,45.536217532127644,2.58644,0.00058,1.0
2022-11-29 02:00:00,101559.34139288604,293.1254631551122,45.726061036631634,2.58966,0.00068,1.0
2022-11-29 03:00:00,101576.74495769308,292.733559427469,46.391812597103694,2.59452,0.00074,1.0
2022-11-29 04:00:00,101589.30423126517,292.3657391691223,46.1439872576425,2.59355,0.00069,1.0
2022-11-29 05:00:00,101527.04611798636,292.44127368646133,46.90934645172286,2.59686,0.00069,1.0
2022-11-29 06:00:00,101459.9437134726,292.65364609753055,46.14786946622873,2.59041,0.00054,1.0
2022-11-29 07:00:00,101387.45876314223,292.7674952251141,45.857194104093004,2.58686,0.00047,1.0
2022-11-29 08:00:00,101313.00021267911,292.8069045385084,46.01107029456434,2.5861,0.0005,1.0
2022-11-29 09:00:00,101271.5546098912,292.7313700211693,45.878243513616596,2.58439,0.00044,1.0
2022-11-29 10:00:00,101349.42210603818,292.61314208098645,45.756525395586536,2.58549,0.0005,1.0
2022-11-29 11:00:00,101378.12901706011,292.4631677494582,46.687978695859854,2.59208,0.00055,1.0
2022-11-29 12:00:00,101444.33433060444,292.79595750701,46.057726004908204,2.58938,0.00046,1.0
2022-11-29 13:00:00,101494.03317031114,292.3843491226696,45.2394479684397,2.58572,0.0005,1.0
2022-11-29 14:00:00,101471.42647788138,295.11344407522415,46.43494885108012,2.5905100000000005,0.00051,1.0
2022-11-29 15:00:00,101455.45825862543,296.23551480381155,45.864892572977226,2.58574,0.0005,1.0
2022-11-29 16:00:00,101353.72814269147,296.55516812356524,46.86758327940899,2.58938,0.00053,1.0
