,presion,temperatura,IWV,ZTD,RMS_ERROR,n
2022-12-04 00:00:00,101244.82580818061,291.6578220471454,40.34571702435782,2.2916823694888286,0.003005818292766376,3.0
2022-12-04 01:00:00,101226.95147006089,291.4468598878544,39.977416726862515,2.2891620047353345,0.0030972153252377442,2.0
2022-12-04 02:00:00,101253.76297724048,291.1263818535217,36.46909056940192,2.2679206826465976,0.008375471414135239,2.0
2022-12-04 03:00:00,101221.20614709384,290.8554741626289,40.854008227994136,2.2949588439622874,0.0015898361588271746,3.0
2022-12-04 04:00:00,101163.75291742328,291.0318523613804,39.8630352077001,2.2874596407918704,0.007211369366118526,3.0
2022-12-04 05:00:00,101113.80052607083,291.11139547062123,42.3398831665267,2.3019335482213776,0.001863644774834685,3.0
2022-12-04 06:00:00,101085.2335035402,291.1194650614138,42.19181428316644,2.3004236094172605,0.004860009673211883,3.0
2022-12-04 07:00:00,101090.3404572887,291.21284175487045,42.507148730190224,2.302435296195706,0.0008120515188047651,3.0
2022-12-04 08:00:00,101118.10951829613,291.29469046148057,38.75514916010691,2.279413225827886,0.006275837922465623,3.0
2022-12-04 09:00:00,101144.76143317108,291.23128653382486,36.28046126865257,2.264476315799287,0.0035172336892421363,3.0
2022-12-04 10:00:00,101238.12293138572,292.1938734355076,36.02297913950842,2.2641418498005184,0.0007046209032195239,3.0
2022-12-04 11:00:00,101252.64583110799,293.0757644292649,36.16370462338565,2.264765068077702,0.003714620146916826,3.0
2022-12-04 12:00:00,101259.50830020753,294.13403362177365,38.13796712439746,2.276527689915766,0.007172910563836854,3.0
2022-12-04 13:00:00,101245.62376970382,295.2372619629838,39.25233754982165,2.28244217396525,0.0036006109336315733,3.0
2022-12-04 14:00:00,101233.3351622465,295.2706931248386,39.85328872039679,2.2858987203105783,0.007585273842210673,3.0
2022-12-04 15:00:00,101170.93457113211,296.62638437798705,39.78933419938511,2.283333457428371,0.008454645883387648,3.0
2022-12-04 16:00:00,101092.41515724902,296.5710500411239,38.740312074988736,2.2753076307415396,0.011981945224758025,3.0
2022-12-04 17:00:00,100917.66158366777,296.90420886098775,38.762058891946424,2.2717051823023353,0.00935010992893881,3.0
2022-12-04 18:00:00,100894.20151488563,297.18779733741167,39.78716916709053,2.277371193770179,0.004153637258085435,3.0
2022-12-04 19:00:00,100838.3442082615,297.6811951744419,40.820108278716056,2.2822800360507354,0.012339519623451875,3.0
2022-12-04 20:00:00,100906.80930695223,296.8223601543776,41.339446273718316,2.2874539578754796,0.004886838908434342,3.0
2022-12-04 21:00:00,100919.57669132345,295.47358569333704,42.2724954658615,2.294435051130565,0.004579005854950789,3.0
2022-12-04 22:00:00,100913.67177605176,293.99800337698497,42.70276661118539,2.2980551633992907,0.00954665667531234,3.0
2022-12-04 23:00:00,101047.88890425435,292.9754709437004,44.612175119869555,2.3134211375109848,0.007595964457389857,3.0
2022-12-05 00:00:00,101154.49656375413,292.4797675093008,48.614327494229144,2.3409559160217355,0.022988232644988053,2.0
2022-12-05 01:00:00,101207.95998580867,291.94602171830786,41.91536154720293,2.300560964257669,0.00031813029853817966,3.0
2022-12-05 02:00:00,101232.37760841865,291.73851795507085,43.39223069108893,2.3104501792990755,0.006145299449938728,3.0
2022-12-05 03:00:00,101214.50327029893,291.49181903655574,44.77616760879604,2.318946663974805,0.0006463844458645844,3.0
2022-12-05 04:00:00,101146.99572543603,291.36501118124426,41.43783113555598,2.2967619066435243,0.007000603171465344,3.0
2022-12-05 05:00:00,101092.41515724902,291.2750928838415,41.854320026723116,2.29833840446705,0.002252261401210143,3.0
2022-12-05 06:00:00,101071.98734225504,291.14828502853004,40.81532334556834,2.2915031276332316,0.002703279674873486,3.0
2022-12-05 07:00:00,101049.64441960539,291.13675704168355,41.32036318984342,2.294228758313811,0.004027117079777662,3.0
2022-12-05 08:00:00,101112.68337993835,290.940781265293,41.26926866931104,2.295318427538788,0.007244122499458701,3.0
2022-12-05 09:00:00,101175.24356335739,291.18171619038486,41.39326705360179,2.2971831623508523,0.0023053137647955106,3.0
2022-12-05 10:00:00,101271.6373153602,292.1731230591839,39.370959915340464,2.2857669888437875,0.0022145664902822712,3.0
2022-12-05 11:00:00,101299.40637636764,293.022735689771,38.578796918064086,2.2808076699585396,0.008745787853378498,3.0
2022-12-05 12:00:00,101312.3333530435,294.11558884281925,38.56282727054117,2.280246346310125,0.002077088741931449,3.0
2022-12-05 13:00:00,101294.61860722842,294.64011224433506,35.626226155868196,2.2613042070235236,0.007654908978092484,3.0
2022-12-05 14:00:00,101267.96669235347,295.86323164874875,34.279635495159944,2.251691619644034,0.004976477649432225,3.0
2022-12-05 15:00:00,101218.49307791494,297.2050893176814,34.78385606226804,2.253030132074572,0.004019167630957964,3.0
2022-12-05 16:00:00,101204.44895510659,295.5173920433537,33.87360783824122,2.2480971836386137,0.0048038930244789484,3.0
2022-12-05 17:00:00,101114.59848759403,297.048308696569,35.49954343206463,2.255445615437503,0.003157935634932518,3.0
2022-12-05 18:00:00,101066.242019288,295.8551620579562,35.4049462004011,2.254600223239392,0.006126103172732248,3.0
2022-12-05 19:00:00,101024.74802008149,297.2650348492832,34.605321937126696,2.2479921922479895,0.0065570261488948536,3.0
2022-12-05 20:00:00,100961.38987513924,297.85987897056265,35.46210590165592,2.2516465364644986,0.006741134671754291,3.0
2022-12-05 21:00:00,101090.50004959333,296.7993041806846,39.088726965894864,2.2772715791749505,0.004483674034354576,3.0
2022-12-05 22:00:00,101187.37257851007,294.3876493323967,42.37465292749961,2.3012438081366873,0.00858466601844898,3.0
